,Fecha,Country/Region,Confirmados,size
4190,01/30/2020,Ecuador,0,0.0
4191,01/31/2020,Ecuador,0,0.0
4192,02/01/2020,Ecuador,0,0.0
4193,02/02/2020,Ecuador,0,0.0
4194,02/03/2020,Ecuador,0,0.0
4195,02/04/2020,Ecuador,0,0.0
4196,02/05/2020,Ecuador,0,0.0
4197,02/06/2020,Ecuador,0,0.0
4198,02/07/2020,Ecuador,0,0.0
4199,02/08/2020,Ecuador,0,0.0
4200,02/09/2020,Ecuador,0,0.0
4201,02/10/2020,Ecuador,0,0.0
4202,02/11/2020,Ecuador,0,0.0
4203,02/12/2020,Ecuador,0,0.0
4204,02/13/2020,Ecuador,0,0.0
4205,02/14/2020,Ecuador,0,0.0
4206,02/15/2020,Ecuador,0,0.0
4207,02/16/2020,Ecuador,0,0.0
4208,02/17/2020,Ecuador,0,0.0
4209,02/18/2020,Ecuador,0,0.0
4210,02/19/2020,Ecuador,0,0.0
4211,02/20/2020,Ecuador,0,0.0
4212,02/21/2020,Ecuador,0,0.0
4213,02/22/2020,Ecuador,0,0.0
4214,02/23/2020,Ecuador,0,0.0
4215,02/24/2020,Ecuador,0,0.0
4216,02/25/2020,Ecuador,0,0.0
4217,02/26/2020,Ecuador,0,0.0
4218,02/27/2020,Ecuador,0,0.0
4219,02/28/2020,Ecuador,0,0.0
4220,02/29/2020,Ecuador,0,0.0
4221,03/01/2020,Ecuador,6,1.711769859409705
4222,03/02/2020,Ecuador,6,1.711769859409705
4223,03/03/2020,Ecuador,7,1.792789962520997
4224,03/04/2020,Ecuador,10,1.9952623149688795
4225,03/05/2020,Ecuador,13,2.1586538444215795
4226,03/06/2020,Ecuador,13,2.1586538444215795
4227,03/07/2020,Ecuador,13,2.1586538444215795
4228,03/08/2020,Ecuador,14,2.2071833466585673
4229,03/09/2020,Ecuador,15,2.2533433808426553
4230,03/10/2020,Ecuador,15,2.2533433808426553
4231,03/11/2020,Ecuador,17,2.3395626336814512
4232,03/12/2020,Ecuador,17,2.3395626336814512
4233,03/13/2020,Ecuador,17,2.3395626336814512
4234,03/14/2020,Ecuador,28,2.717361446466631
4235,03/15/2020,Ecuador,28,2.717361446466631
4236,03/16/2020,Ecuador,37,2.954340289925338
4237,03/17/2020,Ecuador,58,3.380869426401905
4238,03/18/2020,Ecuador,111,4.1076827445401545
4239,03/19/2020,Ecuador,199,4.893909375689346
4240,03/20/2020,Ecuador,367,5.8803045478208915
4241,03/21/2020,Ecuador,506,6.475080246471387
4242,03/22/2020,Ecuador,789,7.398149462145987
4243,03/23/2020,Ecuador,981,7.897701263840567
4244,03/24/2020,Ecuador,1082,8.133325966089172
4245,03/25/2020,Ecuador,1173,8.332770172329472
4246,03/26/2020,Ecuador,1403,8.792599695774914
4247,03/27/2020,Ecuador,1595,9.137517173854063
4248,03/28/2020,Ecuador,1823,9.511215035710617
4249,03/29/2020,Ecuador,1924,9.666327837081887
4250,03/30/2020,Ecuador,1962,9.723210789244398
4251,03/31/2020,Ecuador,2240,10.11752777952476
4252,04/01/2020,Ecuador,2748,10.75734305214654
4253,04/02/2020,Ecuador,3163,11.220953369087793
4254,04/03/2020,Ecuador,3368,11.434353770767334
4255,04/04/2020,Ecuador,3465,11.532168295903801
4256,04/05/2020,Ecuador,3646,11.709679255337294
4257,04/06/2020,Ecuador,3747,11.806063313618068
4258,04/07/2020,Ecuador,3747,11.806063313618068
4259,04/08/2020,Ecuador,4450,12.431055439133006
4260,04/09/2020,Ecuador,4965,12.846232439016577
4261,04/10/2020,Ecuador,7161,14.33811641171833
4262,04/11/2020,Ecuador,7257,14.39551269740934
4263,04/12/2020,Ecuador,7466,14.518655342498061
4264,01/22/2020,Egypt,0,0.0
4265,01/23/2020,Egypt,0,0.0
4266,01/24/2020,Egypt,0,0.0
4267,01/25/2020,Egypt,0,0.0
4268,01/26/2020,Egypt,0,0.0
4269,01/27/2020,Egypt,0,0.0
4270,01/28/2020,Egypt,0,0.0
4271,01/29/2020,Egypt,0,0.0
4272,01/30/2020,Egypt,0,0.0
4273,01/31/2020,Egypt,0,0.0
4274,02/01/2020,Egypt,0,0.0
4275,02/02/2020,Egypt,0,0.0
4276,02/03/2020,Egypt,0,0.0
4277,02/04/2020,Egypt,0,0.0
4278,02/05/2020,Egypt,0,0.0
4279,02/06/2020,Egypt,0,0.0
4280,02/07/2020,Egypt,0,0.0
4281,02/08/2020,Egypt,0,0.0
4282,02/09/2020,Egypt,0,0.0
4283,02/10/2020,Egypt,0,0.0
4284,02/11/2020,Egypt,0,0.0
4285,02/12/2020,Egypt,0,0.0
4286,02/13/2020,Egypt,0,0.0
4287,02/14/2020,Egypt,1,1.0
4288,02/15/2020,Egypt,1,1.0
4289,02/16/2020,Egypt,1,1.0
4290,02/17/2020,Egypt,1,1.0
4291,02/18/2020,Egypt,1,1.0
4292,02/19/2020,Egypt,1,1.0
4293,02/20/2020,Egypt,1,1.0
4294,02/21/2020,Egypt,1,1.0
4295,02/22/2020,Egypt,1,1.0
4296,02/23/2020,Egypt,1,1.0
4297,02/24/2020,Egypt,1,1.0
4298,02/25/2020,Egypt,1,1.0
4299,02/26/2020,Egypt,1,1.0
4300,02/27/2020,Egypt,1,1.0
4301,02/28/2020,Egypt,1,1.0
4302,02/29/2020,Egypt,1,1.0
4303,03/01/2020,Egypt,2,1.2311444133449163
4304,03/02/2020,Egypt,2,1.2311444133449163
4305,03/03/2020,Egypt,2,1.2311444133449163
4306,03/04/2020,Egypt,2,1.2311444133449163
4307,03/05/2020,Egypt,3,1.3903891703159093
4308,03/06/2020,Egypt,15,2.2533433808426553
4309,03/07/2020,Egypt,15,2.2533433808426553
4310,03/08/2020,Egypt,49,3.2140958497160383
4311,03/09/2020,Egypt,55,3.327429072706326
4312,03/10/2020,Egypt,59,3.3982521746716885
4313,03/11/2020,Egypt,60,3.4154298923797617
4314,03/12/2020,Egypt,67,3.5303880208226968
4315,03/13/2020,Egypt,80,3.723291133272139
4316,03/14/2020,Egypt,109,4.085337583465575
4317,03/15/2020,Egypt,110,4.096545713663848
4318,03/16/2020,Egypt,150,4.496011130479918
4319,03/17/2020,Egypt,196,4.871658325766914
4320,03/18/2020,Egypt,196,4.871658325766914
4321,03/19/2020,Egypt,256,5.278031643091577
4322,03/20/2020,Egypt,285,5.450714789329305
4323,03/21/2020,Egypt,294,5.50179240079774
4324,03/22/2020,Egypt,327,5.6802091331351034
4325,03/23/2020,Egypt,366,5.875493168140324
4326,03/24/2020,Egypt,402,6.043211806065375
4327,03/25/2020,Egypt,456,6.276094190811437
4328,03/26/2020,Egypt,495,6.432526139139814
4329,03/27/2020,Egypt,536,6.587936992707819
4330,03/28/2020,Egypt,576,6.731730872677196
4331,03/29/2020,Egypt,609,6.845184965163165
4332,03/30/2020,Egypt,656,6.999566626811113
4333,03/31/2020,Egypt,710,7.167661788321897
4334,04/01/2020,Egypt,779,7.369893928480362
4335,04/02/2020,Egypt,865,7.6050983056663455
4336,04/03/2020,Egypt,985,7.907348305192486
4337,04/04/2020,Egypt,1070,8.10615928471357
4338,04/05/2020,Egypt,1173,8.332770172329472
4339,04/06/2020,Egypt,1322,8.63712960628589
4340,04/07/2020,Egypt,1450,8.87994755150322
4341,04/08/2020,Egypt,1560,9.07689641866497
4342,04/09/2020,Egypt,1699,9.312322624601093
4343,04/10/2020,Egypt,1794,9.465569129807024
4344,04/11/2020,Egypt,1939,9.688874772130712
4345,04/12/2020,Egypt,2065,9.87361108839349
4346,01/22/2020,El Salvador,0,0.0
4347,01/23/2020,El Salvador,0,0.0
4348,01/24/2020,El Salvador,0,0.0
4349,01/25/2020,El Salvador,0,0.0
4350,01/26/2020,El Salvador,0,0.0
4351,01/27/2020,El Salvador,0,0.0
4352,01/28/2020,El Salvador,0,0.0
4353,01/29/2020,El Salvador,0,0.0
4354,01/30/2020,El Salvador,0,0.0
4355,01/31/2020,El Salvador,0,0.0
4356,02/01/2020,El Salvador,0,0.0
4357,02/02/2020,El Salvador,0,0.0
4358,02/03/2020,El Salvador,0,0.0
4359,02/04/2020,El Salvador,0,0.0
4360,02/05/2020,El Salvador,0,0.0
4361,02/06/2020,El Salvador,0,0.0
4362,02/07/2020,El Salvador,0,0.0
4363,02/08/2020,El Salvador,0,0.0
4364,02/09/2020,El Salvador,0,0.0
4365,02/10/2020,El Salvador,0,0.0
4366,02/11/2020,El Salvador,0,0.0
4367,02/12/2020,El Salvador,0,0.0
4368,02/13/2020,El Salvador,0,0.0
4369,02/14/2020,El Salvador,0,0.0
4370,02/15/2020,El Salvador,0,0.0
4371,02/16/2020,El Salvador,0,0.0
4372,02/17/2020,El Salvador,0,0.0
4373,02/18/2020,El Salvador,0,0.0
4374,02/19/2020,El Salvador,0,0.0
4375,02/20/2020,El Salvador,0,0.0
4376,02/21/2020,El Salvador,0,0.0
4377,02/22/2020,El Salvador,0,0.0
4378,02/23/2020,El Salvador,0,0.0
4379,02/24/2020,El Salvador,0,0.0
4380,02/25/2020,El Salvador,0,0.0
4381,02/26/2020,El Salvador,0,0.0
4382,02/27/2020,El Salvador,0,0.0
4383,02/28/2020,El Salvador,0,0.0
4384,02/29/2020,El Salvador,0,0.0
4385,03/01/2020,El Salvador,0,0.0
4386,03/02/2020,El Salvador,0,0.0
4387,03/03/2020,El Salvador,0,0.0
4388,03/04/2020,El Salvador,0,0.0
4389,03/05/2020,El Salvador,0,0.0
4390,03/06/2020,El Salvador,0,0.0
4391,03/07/2020,El Salvador,0,0.0
4392,03/08/2020,El Salvador,0,0.0
4393,03/09/2020,El Salvador,0,0.0
4394,03/10/2020,El Salvador,0,0.0
4395,03/11/2020,El Salvador,0,0.0
4396,03/12/2020,El Salvador,0,0.0
4397,03/13/2020,El Salvador,0,0.0
4398,03/14/2020,El Salvador,0,0.0
4399,03/15/2020,El Salvador,0,0.0
4400,03/16/2020,El Salvador,0,0.0
4401,03/17/2020,El Salvador,0,0.0
4402,03/18/2020,El Salvador,0,0.0
4403,03/19/2020,El Salvador,1,1.0
4404,03/20/2020,El Salvador,1,1.0
4405,03/21/2020,El Salvador,3,1.3903891703159093
4406,03/22/2020,El Salvador,3,1.3903891703159093
4407,03/23/2020,El Salvador,3,1.3903891703159093
4408,03/24/2020,El Salvador,5,1.6206565966927624
4409,03/25/2020,El Salvador,9,1.9331820449317627
4410,03/26/2020,El Salvador,13,2.1586538444215795
4411,03/27/2020,El Salvador,13,2.1586538444215795
4412,03/28/2020,El Salvador,19,2.4189454814875875
4413,03/29/2020,El Salvador,24,2.594557933960465
4414,03/30/2020,El Salvador,30,2.774191114672181
4415,03/31/2020,El Salvador,32,2.82842712474619
4416,04/01/2020,El Salvador,32,2.82842712474619
4417,04/02/2020,El Salvador,41,3.046738334899583
4418,04/03/2020,El Salvador,46,3.1537506243592963
4419,04/04/2020,El Salvador,56,3.345464363856254
4420,04/05/2020,El Salvador,62,3.449193085800954
4421,04/06/2020,El Salvador,69,3.561678602815316
4422,04/07/2020,El Salvador,78,3.695118587779747
4423,04/08/2020,El Salvador,93,3.8953356412482822
4424,04/09/2020,El Salvador,103,4.01653140849876
4425,04/10/2020,El Salvador,117,4.173070853258721
4426,04/11/2020,El Salvador,118,4.183739179984261
4427,04/12/2020,El Salvador,125,4.2566996126039225
4428,01/22/2020,Equatorial Guinea,0,0.0
4429,01/23/2020,Equatorial Guinea,0,0.0
4430,01/24/2020,Equatorial Guinea,0,0.0
4431,01/25/2020,Equatorial Guinea,0,0.0
4432,01/26/2020,Equatorial Guinea,0,0.0
4433,01/27/2020,Equatorial Guinea,0,0.0
4434,01/28/2020,Equatorial Guinea,0,0.0
4435,01/29/2020,Equatorial Guinea,0,0.0
4436,01/30/2020,Equatorial Guinea,0,0.0
4437,01/31/2020,Equatorial Guinea,0,0.0
4438,02/01/2020,Equatorial Guinea,0,0.0
4439,02/02/2020,Equatorial Guinea,0,0.0
4440,02/03/2020,Equatorial Guinea,0,0.0
4441,02/04/2020,Equatorial Guinea,0,0.0
4442,02/05/2020,Equatorial Guinea,0,0.0
4443,02/06/2020,Equatorial Guinea,0,0.0
4444,02/07/2020,Equatorial Guinea,0,0.0
4445,02/08/2020,Equatorial Guinea,0,0.0
4446,02/09/2020,Equatorial Guinea,0,0.0
4447,02/10/2020,Equatorial Guinea,0,0.0
4448,02/11/2020,Equatorial Guinea,0,0.0
4449,02/12/2020,Equatorial Guinea,0,0.0
4450,02/13/2020,Equatorial Guinea,0,0.0
4451,02/14/2020,Equatorial Guinea,0,0.0
4452,02/15/2020,Equatorial Guinea,0,0.0
4453,02/16/2020,Equatorial Guinea,0,0.0
4454,02/17/2020,Equatorial Guinea,0,0.0
4455,02/18/2020,Equatorial Guinea,0,0.0
4456,02/19/2020,Equatorial Guinea,0,0.0
4457,02/20/2020,Equatorial Guinea,0,0.0
4458,02/21/2020,Equatorial Guinea,0,0.0
4459,02/22/2020,Equatorial Guinea,0,0.0
4460,02/23/2020,Equatorial Guinea,0,0.0
4461,02/24/2020,Equatorial Guinea,0,0.0
4462,02/25/2020,Equatorial Guinea,0,0.0
4463,02/26/2020,Equatorial Guinea,0,0.0
4464,02/27/2020,Equatorial Guinea,0,0.0
4465,02/28/2020,Equatorial Guinea,0,0.0
4466,02/29/2020,Equatorial Guinea,0,0.0
4467,03/01/2020,Equatorial Guinea,0,0.0
4468,03/02/2020,Equatorial Guinea,0,0.0
4469,03/03/2020,Equatorial Guinea,0,0.0
4470,03/04/2020,Equatorial Guinea,0,0.0
4471,03/05/2020,Equatorial Guinea,0,0.0
4472,03/06/2020,Equatorial Guinea,0,0.0
4473,03/07/2020,Equatorial Guinea,0,0.0
4474,03/08/2020,Equatorial Guinea,0,0.0
4475,03/09/2020,Equatorial Guinea,0,0.0
4476,03/10/2020,Equatorial Guinea,0,0.0
4477,03/11/2020,Equatorial Guinea,0,0.0
4478,03/12/2020,Equatorial Guinea,0,0.0
4479,03/13/2020,Equatorial Guinea,0,0.0
4480,03/14/2020,Equatorial Guinea,0,0.0
4481,03/15/2020,Equatorial Guinea,1,1.0
4482,03/16/2020,Equatorial Guinea,1,1.0
4483,03/17/2020,Equatorial Guinea,1,1.0
4484,03/18/2020,Equatorial Guinea,4,1.515716566510398
4485,03/19/2020,Equatorial Guinea,6,1.711769859409705
4486,03/20/2020,Equatorial Guinea,6,1.711769859409705
4487,03/21/2020,Equatorial Guinea,6,1.711769859409705
4488,03/22/2020,Equatorial Guinea,6,1.711769859409705
4489,03/23/2020,Equatorial Guinea,9,1.9331820449317627
4490,03/24/2020,Equatorial Guinea,9,1.9331820449317627
4491,03/25/2020,Equatorial Guinea,9,1.9331820449317627
4492,03/26/2020,Equatorial Guinea,12,2.107435899344471
4493,03/27/2020,Equatorial Guinea,12,2.107435899344471
4494,03/28/2020,Equatorial Guinea,12,2.107435899344471
4495,03/29/2020,Equatorial Guinea,12,2.107435899344471
4496,03/30/2020,Equatorial Guinea,12,2.107435899344471
4497,03/31/2020,Equatorial Guinea,12,2.107435899344471
4498,04/01/2020,Equatorial Guinea,15,2.2533433808426553
4499,04/02/2020,Equatorial Guinea,15,2.2533433808426553
4500,04/03/2020,Equatorial Guinea,16,2.2973967099940698
4501,04/04/2020,Equatorial Guinea,16,2.2973967099940698
4502,04/05/2020,Equatorial Guinea,16,2.2973967099940698
4503,04/06/2020,Equatorial Guinea,16,2.2973967099940698
4504,04/07/2020,Equatorial Guinea,16,2.2973967099940698
4505,04/08/2020,Equatorial Guinea,18,2.3800262745964407
4506,04/09/2020,Equatorial Guinea,18,2.3800262745964407
4507,04/10/2020,Equatorial Guinea,18,2.3800262745964407
4508,04/11/2020,Equatorial Guinea,18,2.3800262745964407
4509,04/12/2020,Equatorial Guinea,21,2.4926757485402593
4510,01/22/2020,Eritrea,0,0.0
4511,01/23/2020,Eritrea,0,0.0
4512,01/24/2020,Eritrea,0,0.0
4513,01/25/2020,Eritrea,0,0.0
4514,01/26/2020,Eritrea,0,0.0
4515,01/27/2020,Eritrea,0,0.0
4516,01/28/2020,Eritrea,0,0.0
4517,01/29/2020,Eritrea,0,0.0
4518,01/30/2020,Eritrea,0,0.0
4519,01/31/2020,Eritrea,0,0.0
4520,02/01/2020,Eritrea,0,0.0
4521,02/02/2020,Eritrea,0,0.0
4522,02/03/2020,Eritrea,0,0.0
4523,02/04/2020,Eritrea,0,0.0
4524,02/05/2020,Eritrea,0,0.0
4525,02/06/2020,Eritrea,0,0.0
4526,02/07/2020,Eritrea,0,0.0
4527,02/08/2020,Eritrea,0,0.0
4528,02/09/2020,Eritrea,0,0.0
4529,02/10/2020,Eritrea,0,0.0
4530,02/11/2020,Eritrea,0,0.0
4531,02/12/2020,Eritrea,0,0.0
4532,02/13/2020,Eritrea,0,0.0
4533,02/14/2020,Eritrea,0,0.0
4534,02/15/2020,Eritrea,0,0.0
4535,02/16/2020,Eritrea,0,0.0
4536,02/17/2020,Eritrea,0,0.0
4537,02/18/2020,Eritrea,0,0.0
4538,02/19/2020,Eritrea,0,0.0
4539,02/20/2020,Eritrea,0,0.0
4540,02/21/2020,Eritrea,0,0.0
4541,02/22/2020,Eritrea,0,0.0
4542,02/23/2020,Eritrea,0,0.0
4543,02/24/2020,Eritrea,0,0.0
4544,02/25/2020,Eritrea,0,0.0
4545,02/26/2020,Eritrea,0,0.0
4546,02/27/2020,Eritrea,0,0.0
4547,02/28/2020,Eritrea,0,0.0
4548,02/29/2020,Eritrea,0,0.0
4549,03/01/2020,Eritrea,0,0.0
4550,03/02/2020,Eritrea,0,0.0
4551,03/03/2020,Eritrea,0,0.0
4552,03/04/2020,Eritrea,0,0.0
4553,03/05/2020,Eritrea,0,0.0
4554,03/06/2020,Eritrea,0,0.0
4555,03/07/2020,Eritrea,0,0.0
4556,03/08/2020,Eritrea,0,0.0
4557,03/09/2020,Eritrea,0,0.0
4558,03/10/2020,Eritrea,0,0.0
4559,03/11/2020,Eritrea,0,0.0
4560,03/12/2020,Eritrea,0,0.0
4561,03/13/2020,Eritrea,0,0.0
4562,03/14/2020,Eritrea,0,0.0
4563,03/15/2020,Eritrea,0,0.0
4564,03/16/2020,Eritrea,0,0.0
4565,03/17/2020,Eritrea,0,0.0
4566,03/18/2020,Eritrea,0,0.0
4567,03/19/2020,Eritrea,0,0.0
4568,03/20/2020,Eritrea,0,0.0
4569,03/21/2020,Eritrea,1,1.0
4570,03/22/2020,Eritrea,1,1.0
4571,03/23/2020,Eritrea,1,1.0
4572,03/24/2020,Eritrea,1,1.0
4573,03/25/2020,Eritrea,4,1.515716566510398
4574,03/26/2020,Eritrea,6,1.711769859409705
4575,03/27/2020,Eritrea,6,1.711769859409705
4576,03/28/2020,Eritrea,6,1.711769859409705
4577,03/29/2020,Eritrea,12,2.107435899344471
4578,03/30/2020,Eritrea,12,2.107435899344471
4579,03/31/2020,Eritrea,15,2.2533433808426553
4580,04/01/2020,Eritrea,15,2.2533433808426553
4581,04/02/2020,Eritrea,22,2.5277074255111027
4582,04/03/2020,Eritrea,22,2.5277074255111027
4583,04/04/2020,Eritrea,29,2.7461192933624785
4584,04/05/2020,Eritrea,29,2.7461192933624785
4585,04/06/2020,Eritrea,31,2.8016153494371836
4586,04/07/2020,Eritrea,31,2.8016153494371836
4587,04/08/2020,Eritrea,33,2.854658634732502
4588,04/09/2020,Eritrea,33,2.854658634732502
4589,04/10/2020,Eritrea,34,2.8803394661274377
4590,04/11/2020,Eritrea,34,2.8803394661274377
4591,04/12/2020,Eritrea,34,2.8803394661274377
4592,01/22/2020,Estonia,0,0.0
4593,01/23/2020,Estonia,0,0.0
4594,01/24/2020,Estonia,0,0.0
4595,01/25/2020,Estonia,0,0.0
4596,01/26/2020,Estonia,0,0.0
4597,01/27/2020,Estonia,0,0.0
4598,01/28/2020,Estonia,0,0.0
4599,01/29/2020,Estonia,0,0.0
4600,01/30/2020,Estonia,0,0.0
4601,01/31/2020,Estonia,0,0.0
4602,02/01/2020,Estonia,0,0.0
4603,02/02/2020,Estonia,0,0.0
4604,02/03/2020,Estonia,0,0.0
4605,02/04/2020,Estonia,0,0.0
4606,02/05/2020,Estonia,0,0.0
4607,02/06/2020,Estonia,0,0.0
4608,02/07/2020,Estonia,0,0.0
4609,02/08/2020,Estonia,0,0.0
4610,02/09/2020,Estonia,0,0.0
4611,02/10/2020,Estonia,0,0.0
4612,02/11/2020,Estonia,0,0.0
4613,02/12/2020,Estonia,0,0.0
4614,02/13/2020,Estonia,0,0.0
4615,02/14/2020,Estonia,0,0.0
4616,02/15/2020,Estonia,0,0.0
4617,02/16/2020,Estonia,0,0.0
4618,02/17/2020,Estonia,0,0.0
4619,02/18/2020,Estonia,0,0.0
4620,02/19/2020,Estonia,0,0.0
4621,02/20/2020,Estonia,0,0.0
4622,02/21/2020,Estonia,0,0.0
4623,02/22/2020,Estonia,0,0.0
4624,02/23/2020,Estonia,0,0.0
4625,02/24/2020,Estonia,0,0.0
4626,02/25/2020,Estonia,0,0.0
4627,02/26/2020,Estonia,0,0.0
4628,02/27/2020,Estonia,1,1.0
4629,02/28/2020,Estonia,1,1.0
4630,02/29/2020,Estonia,1,1.0
4631,03/01/2020,Estonia,1,1.0
4632,03/02/2020,Estonia,1,1.0
4633,03/03/2020,Estonia,2,1.2311444133449163
4634,03/04/2020,Estonia,2,1.2311444133449163
4635,03/05/2020,Estonia,3,1.3903891703159093
4636,03/06/2020,Estonia,10,1.9952623149688795
4637,03/07/2020,Estonia,10,1.9952623149688795
4638,03/08/2020,Estonia,10,1.9952623149688795
4639,03/09/2020,Estonia,10,1.9952623149688795
4640,03/10/2020,Estonia,12,2.107435899344471
4641,03/11/2020,Estonia,16,2.2973967099940698
4642,03/12/2020,Estonia,16,2.2973967099940698
4643,03/13/2020,Estonia,79,3.709267269905158
4644,03/14/2020,Estonia,115,4.151541198814568
4645,03/15/2020,Estonia,171,4.676261972480622
4646,03/16/2020,Estonia,205,4.937716580851732
4647,03/17/2020,Estonia,225,5.077556391987407
4648,03/18/2020,Estonia,258,5.29036835344121
4649,03/19/2020,Estonia,267,5.345069768970537
4650,03/20/2020,Estonia,283,5.439211303011244
4651,03/21/2020,Estonia,306,5.568220539225901
4652,03/22/2020,Estonia,326,5.674992344671611
4653,03/23/2020,Estonia,352,5.807146723196788
4654,03/24/2020,Estonia,369,5.889899844633169
4655,03/25/2020,Estonia,404,6.0522158633310745
4656,03/26/2020,Estonia,538,6.595301938405303
4657,03/27/2020,Estonia,575,6.728222630300609
4658,03/28/2020,Estonia,645,6.964146754843029
4659,03/29/2020,Estonia,679,7.07230419399908
4660,03/30/2020,Estonia,715,7.182767559837642
4661,03/31/2020,Estonia,745,7.271882984562025
4662,04/01/2020,Estonia,779,7.369893928480362
4663,04/02/2020,Estonia,858,7.586582525358242
4664,04/03/2020,Estonia,961,7.849048566202033
4665,04/04/2020,Estonia,1039,8.034977487088787
4666,04/05/2020,Estonia,1097,8.166989331507384
4667,04/06/2020,Estonia,1108,8.191471566648277
4668,04/07/2020,Estonia,1149,8.281252154517615
4669,04/08/2020,Estonia,1185,8.358252850417093
4670,04/09/2020,Estonia,1207,8.404505796064129
4671,04/10/2020,Estonia,1258,8.509502933442327
4672,04/11/2020,Estonia,1304,8.601679911638447
4673,04/12/2020,Estonia,1309,8.611561232110237
4674,01/22/2020,Eswatini,0,0.0
4675,01/23/2020,Eswatini,0,0.0
4676,01/24/2020,Eswatini,0,0.0
4677,01/25/2020,Eswatini,0,0.0
4678,01/26/2020,Eswatini,0,0.0
4679,01/27/2020,Eswatini,0,0.0
4680,01/28/2020,Eswatini,0,0.0
4681,01/29/2020,Eswatini,0,0.0
4682,01/30/2020,Eswatini,0,0.0
4683,01/31/2020,Eswatini,0,0.0
4684,02/01/2020,Eswatini,0,0.0
4685,02/02/2020,Eswatini,0,0.0
4686,02/03/2020,Eswatini,0,0.0
4687,02/04/2020,Eswatini,0,0.0
4688,02/05/2020,Eswatini,0,0.0
4689,02/06/2020,Eswatini,0,0.0
4690,02/07/2020,Eswatini,0,0.0
4691,02/08/2020,Eswatini,0,0.0
4692,02/09/2020,Eswatini,0,0.0
4693,02/10/2020,Eswatini,0,0.0
4694,02/11/2020,Eswatini,0,0.0
4695,02/12/2020,Eswatini,0,0.0
4696,02/13/2020,Eswatini,0,0.0
4697,02/14/2020,Eswatini,0,0.0
4698,02/15/2020,Eswatini,0,0.0
4699,02/16/2020,Eswatini,0,0.0
4700,02/17/2020,Eswatini,0,0.0
4701,02/18/2020,Eswatini,0,0.0
4702,02/19/2020,Eswatini,0,0.0
4703,02/20/2020,Eswatini,0,0.0
4704,02/21/2020,Eswatini,0,0.0
4705,02/22/2020,Eswatini,0,0.0
4706,02/23/2020,Eswatini,0,0.0
4707,02/24/2020,Eswatini,0,0.0
4708,02/25/2020,Eswatini,0,0.0
4709,02/26/2020,Eswatini,0,0.0
4710,02/27/2020,Eswatini,0,0.0
4711,02/28/2020,Eswatini,0,0.0
4712,02/29/2020,Eswatini,0,0.0
4713,03/01/2020,Eswatini,0,0.0
4714,03/02/2020,Eswatini,0,0.0
4715,03/03/2020,Eswatini,0,0.0
4716,03/04/2020,Eswatini,0,0.0
4717,03/05/2020,Eswatini,0,0.0
4718,03/06/2020,Eswatini,0,0.0
4719,03/07/2020,Eswatini,0,0.0
4720,03/08/2020,Eswatini,0,0.0
4721,03/09/2020,Eswatini,0,0.0
4722,03/10/2020,Eswatini,0,0.0
4723,03/11/2020,Eswatini,0,0.0
4724,03/12/2020,Eswatini,0,0.0
4725,03/13/2020,Eswatini,0,0.0
4726,03/14/2020,Eswatini,1,1.0
4727,03/15/2020,Eswatini,1,1.0
4728,03/16/2020,Eswatini,1,1.0
4729,03/17/2020,Eswatini,1,1.0
4730,03/18/2020,Eswatini,1,1.0
4731,03/19/2020,Eswatini,1,1.0
4732,03/20/2020,Eswatini,1,1.0
4733,03/21/2020,Eswatini,1,1.0
4734,03/22/2020,Eswatini,4,1.515716566510398
4735,03/23/2020,Eswatini,4,1.515716566510398
4736,03/24/2020,Eswatini,4,1.515716566510398
4737,03/25/2020,Eswatini,4,1.515716566510398
4738,03/26/2020,Eswatini,6,1.711769859409705
4739,03/27/2020,Eswatini,9,1.9331820449317627
4740,03/28/2020,Eswatini,9,1.9331820449317627
4741,03/29/2020,Eswatini,9,1.9331820449317627
4742,03/30/2020,Eswatini,9,1.9331820449317627
4743,03/31/2020,Eswatini,9,1.9331820449317627
4744,04/01/2020,Eswatini,9,1.9331820449317627
4745,04/02/2020,Eswatini,9,1.9331820449317627
4746,04/03/2020,Eswatini,9,1.9331820449317627
4747,04/04/2020,Eswatini,9,1.9331820449317627
4748,04/05/2020,Eswatini,9,1.9331820449317627
4749,04/06/2020,Eswatini,10,1.9952623149688795
4750,04/07/2020,Eswatini,10,1.9952623149688795
4751,04/08/2020,Eswatini,12,2.107435899344471
4752,04/09/2020,Eswatini,12,2.107435899344471
4753,04/10/2020,Eswatini,12,2.107435899344471
4754,04/11/2020,Eswatini,12,2.107435899344471
4755,04/12/2020,Eswatini,14,2.2071833466585673
4756,01/22/2020,Ethiopia,0,0.0
4757,01/23/2020,Ethiopia,0,0.0
4758,01/24/2020,Ethiopia,0,0.0
4759,01/25/2020,Ethiopia,0,0.0
4760,01/26/2020,Ethiopia,0,0.0
4761,01/27/2020,Ethiopia,0,0.0
4762,01/28/2020,Ethiopia,0,0.0
4763,01/29/2020,Ethiopia,0,0.0
4764,01/30/2020,Ethiopia,0,0.0
4765,01/31/2020,Ethiopia,0,0.0
4766,02/01/2020,Ethiopia,0,0.0
4767,02/02/2020,Ethiopia,0,0.0
4768,02/03/2020,Ethiopia,0,0.0
4769,02/04/2020,Ethiopia,0,0.0
4770,02/05/2020,Ethiopia,0,0.0
4771,02/06/2020,Ethiopia,0,0.0
